Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
187,3sPCM 46151,444.675000,+,5.000000,Tone,136.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,WB7DOB Pierce Co Emergency Mgmt; ASL 46151,,,,
188,Graham N3KPU,145.230000,-,0.600000,Tone,146.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,N3KPU Graham WA; YSF,,,,
189,MURRAY,442.750000,+,5.000000,Tone,146.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,"WA State EOC, Camp Murray, JBLM",,,,
190,Capitol Peak,145.470000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
191,SOUT U,440.650000,+,5.000000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,"K7CH South Mtn, Shelton WA",,,,
195,RANDLE,147.000000,+,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,"AB7F Randle WA; Gifford Pinchot National Forest, Mt Rainier to Mt. Adams, to Mt. St Helens",,,,
201,Wet LKFOR PA,224.220000,-,1.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,PNW WetNet,,,,
202,Wet HAYSTACK,224.280000,-,1.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,PNW WetNet,,,,
203,Wet TIGER,223.840000,-,1.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,PNW WetNet,,,,
204,Wet BALDI,224.880000,-,1.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,PNW WetNet,,,,
205,Wet BAW FAW,224.080000,-,1.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,PNW WetNet,,,,
207,WET Cougar B,224.440000,-,1.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,PNW WetNet,,,,
208,WETSnek W7WR,224.580000,-,1.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,PNW WetNet,,,,
211,bKOPeak N7XA,224.040000,-,1.600000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
212,bSoBend NM7R,224.820000,-,1.600000,Tone,82.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
213,Raymond,224.860000,-,1.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,KA7DNK,,,,
221,Lngview W7DG,224.140000,-,1.600000,Tone,114.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
222,Yacolt K7CLL,224.420000,-,1.600000,Tone,94.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
223,Camas W7AIA,224.360000,-,1.600000,Tone,94.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
224,VncvrPDX W7A,224.640000,-,1.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
225,Randle AB7F,147.000000,+,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,AB7F Randle WA; On Hwy 12 from I5 to White Pass and Gifford Pinchot Forest areas,,,,
226,Randle AB7F,444.875000,+,5.000000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"AB7F Randle WA; 5400 ASL 35W; Gifford Pinchot National Forest, Mt Rainier to Mt. Adams, to Mt. St Helens",,,,
227,chehls ab7f,443.275000,+,5.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,No WWARA AB7F Chehalis WA; WIDE Tacoma to Castle Rock,,,,
228,camas ab7f,442.375000,+,5.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"No WWARA AB7F Camas WA; WIDE Salem to Longview, Hood River to Astoria",,,,
229,longvw ab7f,440.375000,+,5.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,No WWARA AB7F Longview WA; WIDE Longview Portland Mt St Helens to Coast,,,,
230,vancvr ab7f,145.370000,-,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,No WWARA AB7F Camas WA; WIDE Portland/Vancouver area 1800 ASL 10W,,,,
231,vncvr ab7f,224.640000,-,1.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,No WWARA AB7F Vancouver WA; ECHO 37987,,,,
232,MtHood KB7AP,224.780000,-,1.600000,Tone,136.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
233,Cabbage Hill,224.560000,-,1.600000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,"N7NKT Cabbage Hill, Pendleton OR; WIDE 3600 feet ASL",,,,
244,xband 440025,440.025000,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
245,xband 445025,445.025000,split,146.600000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
246,xband 146.60,146.600000,split,445.025000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
250,SNP 224.000,224.000000,-,1.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,Non-protected repeater pair,,,,
251,SNP 224.840,224.840000,-,1.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,Non-protected repeater pair,,,,
253,AHOY 223.5,223.500000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,220 Calling Frequency,,,,
254,sim 223.40,223.400000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,simplex,,,,
255,sim 223.42,223.420000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,simplex,,,,
256,sim 223.44,223.440000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,simplex,,,,
257,sim 223.46,223.460000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,simplex,,,,
258,sim 223.48,223.480000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,simplex,,,,
259,XBND220,224.090000,split,146.600000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
260,MtMcDnld VE7,224.940000,-,1.600000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
261,MtMcDnld VE7,224.140000,-,1.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
263,WhyVR VE7RPT,224.300000,-,1.600000,Tone,156.7,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
264,Sumas VE7RVA,224.260000,-,1.600000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
265,Bham W7ECG,224.160000,-,1.600000,Tone,156.7,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
266,Pt Angeles,224.060000,-,1.600000,Tone,107.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,N6DPP,,,,
267,Blyn N7NFY,224.100000,-,1.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
268,Mt Erie,224.820000,-,1.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,KG7OCP,,,,
269,MtConst N7JN,224.480000,-,1.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
270,Lyman W7MBY,223.860000,-,1.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
271,Stanwd W7PIG,223.880000,-,1.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
272,Haystk W7UFI,224.240000,-,1.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"W7UFI Haystack Mtn, Sultan WA; 4000 ft ASL",,,,
273,Shoreline,224.020000,-,1.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,W7AUX,,,,
275,Bainbridge,224.420000,-,1.600000,Tone,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,WA6PMX,,,,
276,Port Orchard,224.600000,-,1.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,W6AV,,,,
278,GigHrbr,224.200000,-,1.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,W7TJL,,,,
279,Belfair NM7E,224.260000,-,1.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
280,Crawfrd NT7H,224.460000,-,1.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
282,Mic&Key K7LE,224.120000,-,1.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
284,Tiger K7NWS,224.340000,-,1.600000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
286,Baldi WB7DOB,224.760000,-,1.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
287,3Sisters DOB,223.920000,-,1.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
288,W7EATonville,224.180000,-,1.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
290,Beacon WW7MS,224.680000,-,1.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
292,LkWash 220,224.360000,-,1.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,,,,,
293,CarntnWA7TBP,223.960000,-,1.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
300,Spokane 440,444.700000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,K7SRG Metro Spokane; lined to SRG System,,,,
301,SpoRG 147.2,147.200000,+,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"K7SRG System; Spokane, Omak, Wenatchee, Yakima; WIDE Eastern Washington and Northern Idaho",,,,
302,SpoRG 145.45,145.450000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"K7SRG System; Chelan, Colville, Kennewick; WIDE Eastern Washington and Northern Idaho",,,,
303,Brownes ARES,147.300000,+,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,"W7GBU; Brownes Mtn, Spokane WA; WIDE; Spokane County ARES RACES",,,,
304,Krell UHF,444.125000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,"KC7AAD Krell Hill, Spokane WA; WIDE; allegedly FM but has a PNWD sister",,,,
305,Krell W7UPS,145.390000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,W7UPS Krell Hill; WIDE; 100.0 PL for wide,,,,
306,Krell Echo,145.390000,-,0.600000,Tone,127.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,"W7UPS Krell Hill; WIDE; 100.0 PL for wide, 127.3 PL for local Echolink preferred; no echolink it seems",,,,
307,KGEG K7MMA-R,145.290000,-,0.600000,Tone,77.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,K7MMA VHF Spokane Airport; ECHO 376417 K7MMA-R,,,,
308,KBARA ID-MT,147.020000,+,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
309,KBARA MicaPk,147.380000,+,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"N7WRQ Micah Pk, SE Spokane; WIDE 30 miles",,,,
310,KBARA Chewel,147.360000,+,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"N7WRR Stensgar Mtn, Chewelah WA; WIDE 75 miles",,,,
311,KBARA PikesP,147.280000,+,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"KB7ARA Pikes Pk, Walla Walla WA; WIDE ",,,,
312,Ritzville,146.720000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,WD7C Ritzville WA,,,,
314,Radar Hill,145.230000,-,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,"KK7BIM Radar Hill, Othello WA; Columbia Basin",,,,
316,Colville,146.620000,-,0.600000,Tone,77.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,"K7JAR Monumental Mtn, Colville WA; WIDE",,,,
317,Omak Tunk,147.320000,+,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,"WA7MV Omak Wa; Methow Valley Amateur Radio Club; WIDE ; Full-time to 145.19000 (N7XAY) at Republic, WA.",,,,
318,Methow ARC,146.720000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,WA7MV Twisp WA; Methow Valley Amateur Radio Club; WIDE ,,,,
319,Methow VHF,146.220000,+,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,"WA7MV McClure Mtn Twisp WA; WIDE; Full Methow Valley coverage. Linked McClure UHF repeater, Coulee Dam, Republic, Tunk Mt., and Pitcher Mt. 2m repeaters; ECHO 354157 KB7SVP-R",,,,
320,Methow UHF,444.800000,+,5.000000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,WA7MV McClure Mtn Twisp WA; Methow Valley Amateur Radio Club; WIDE Hwy 20 Mazama to Pateros; Linked with McClure VHF repeater & Coulee Dam & Pitcher Mountain repeaters ; ECHO 354157 KB7SVP-R,,,,
321,Wenche 51624,444.750000,+,5.000000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,"N7RHT Badger Mtn East Wenatchee ; ASL 51624; link to 444.90000 (W7DTT) at Ephrata, Beezly Hill, WA.",,,,
322,Ephr W7DTT-R,444.900000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,W7DTT Beezly Hill Ephrata WA; ECHO 531625 W7DTT-R,,,,
323,Ephrata W7TT,145.310000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,W7TT Beezly Hill Ephrata WA; west coverages starts at MP 142,,,,
325,Vantage,145.350000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,N7MHE Saddle Mtn Vantage WA; ,,,,
326,Naneum Wen,147.260000,+,0.600000,Tone,156.7,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"KB7TYR Naneum Ridge, Wenatchee WA; WIDE ",,,,
327,Mission Ridg,146.900000,-,0.600000,Tone,173.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"WR7ADX Mission Ridge, Wenatcheer WA; 	Mission Ridge Repeater Assn; WIDE Columbia basin and Eastern Washington",,,,
328,Ellensburg,146.720000,-,0.600000,Tone,131.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,N7KGS,,,,
329,Table Mtn,147.000000,+,0.600000,Tone,131.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"K7RHT Table mountain Ellensburg WA; ARES; I90 Snoqualmie to Vantage, Liberty to Selah; ",,,,
330,CleElum WR7K,147.360000,+,0.600000,Tone,131.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
331,BethelRdg W7,147.300000,+,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
332,Tieton 40235,444.225000,+,5.000000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,AB7XQ Tieton WA; Naches Heights Repeater Association (NHRA); ASL 40235,,,,
333,Yakima W7AQ,146.660000,-,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"W7AQ Bethel Ridge, Yakima WA; WIDE",,,,
334,Horse 28399,145.390000,-,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,W7UPS Horse Haven Hills 40 miles; ASL 28399; ECHO 341426 KD7KJJ-L,,,,
335,Richland W7V,146.760000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
336,WF7S Pasco,146.620000,-,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
337,WF7S SpoutSp,146.800000,-,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
338,JumpOffJoe N,145.410000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,N7LZM; WIDE; 380445 N7LZM-R,,,,
339,W7AZ Johnson,146.640000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
345,Yak SAR-Q 14,145.270000,-,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
346,Yak SAR-D 14,146.860000,-,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
347,Yak SAR-K 14,147.080000,+,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
348,Yak SAR-E 44,444.600000,+,5.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
350,CapPK Beach,444.950000,+,5.000000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,N7UJK Olympia WA  // START BEACHNET SYSTEM,,,,
351,Minot Peak,444.050000,+,5.000000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"W7EOC Minot Peak, Elma/Satsop",,,,
352,Cosmopolis,145.390000,-,0.600000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,W7EOC,,,,
353,Ocean Shores,442.200000,+,5.000000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,W7EOC Ocean Shores WA,,,,
354,Neilton,444.700000,+,5.000000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,W7EOC Neilton Pk; WIDE Hoquiam to Kamilche,,,,
355,North Cove V,145.310000,-,0.600000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,NM7R Tokeland WA,,,,
356,North Cove U,444.400000,+,5.000000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,NM7R ,,,,
357,SoutBend VHF,147.340000,+,0.600000,Tone,82.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,NM7R WIDE,,,,
358,SoutBend UHF,442.675000,+,5.000000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,NM7R Holy Cross Mtn; WIDE North Pacific County,,,,
359,SouthBend 22,224.820000,-,1.600000,Tone,82.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,NM7R Holy Cross Mtn; ,,,,
360,K.O. Peak,441.675000,+,5.000000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"N7XAC KO Peak, Lebam WA; WIDE Highest point in system Tacoma to Seaside",,,,
361,K.O. Peak 22,224.040000,-,1.600000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"N7XAC KO Peak, Lebam WA; WIDE; USUALLY STAND ALONE",,,,
362,Ocean Park,145.170000,-,0.600000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,NM7R Ocean Park WA Fire Hall; WIDE north peninsula,,,,
363,Naselle,440.675000,+,5.000000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,NM7R Naselle Ridge WA; WIDE Pacific county Clatsop county,,,,
364,Long Beach,444.800000,+,5.000000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,NM7R Long Beach WA County Bldg; WIDE long beach seaview ilwaco,,,,
365,Megler VHF,147.180000,+,0.600000,Tone,82.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,NM7R Megler Mtn Chinook WA; WIDE seaside ilwaco long beach ocean park,,,,
366,Megler UHF,444.925000,+,5.000000,Tone,82.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,NM7R Megler Mtn Chinook WA; WIDE seaside ilwaco long beach ocean park,,,,
367,Cathlamet,147.020000,+,0.600000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,NM7R KM Hill Cathlamet WA; WIDE Wahkiakum county,,,,
368,Cathlamet,444.300000,+,5.000000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,WA6TTR ,,,,
369,Nicolai,444.500000,+,5.000000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"WA6TTR Nicolai Mtn, OR // END BEACHNET SYSTEM",,,,
372,Forks W7FEL,145.210000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,Mt. Gunderson full-time link to CLALLAM Pt Angeles W7FEL ,,,,
373,K7PP FORKS,147.280000,+,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"K7PP Linked System: Cougar, Gold, Forks, KO Peak",,,,
375,K7PP KOPK,441.300000,+,5.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"K7PP Linked System: Cougar, Gold, Forks, KO Peak",,,,
376,Neilton W7ZA,146.900000,-,0.600000,Tone,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
377,Moclips KI7C,147.220000,+,0.600000,Tone,77.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
378,Ocean Shores,441.125000,+,5.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"WA7OS City Shops, Ocean Shores WA",,,,
379,Aberdeen W7Z,147.160000,+,0.600000,Tone,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
380,Aberdeen UHF,444.600000,+,5.000000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,KA7DNK Aberdeen WA; possible WIDE,,,,
381,Aberdeen AEC,444.825000,+,5.000000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,N7UJK Aberdeen WA; Aux Emergency Comms; PRIVATE,,,,
382,Cosmopls UHF,444.375000,+,5.000000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,WA7ARC Cosmopolis WA; ,,,,
383,Raymnd UHF W,443.825000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,KA7DNK Raymond WA; WIDE,,,,
384,Raymond VHF,147.240000,+,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,KA7DNK Raymond WA,,,,
385,KO Peak 220,224.040000,-,1.600000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
386,Ilwaco W7RDR,146.860000,-,0.600000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
387,Meglr W7BU-R,145.450000,-,0.600000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,W7BU Megler; Sunset Empire Amateur Radio Club System; WIDE; ECHO 309724 W7BU-R,,,,
388,Nicolia SEA,146.760000,-,0.600000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,"W7BU Nicolai Mtn, Astoria OR; WIDE Oly/Gig Harbor to Eugene to Mt. Hood",,,,
389,Gearhart SEA,146.800000,-,0.600000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,W7BU Gearhart; Sunset Empire Amateur Radio Club System ,,,,
390,Seaside WA7V,145.490000,-,0.600000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
391,Seaside N7PI,443.875000,+,5.000000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
392,ArchCape SEA,146.740000,-,0.600000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,W7BU Arch Cape; Sunset Empire Amateur Radio Club System ,,,,
400,STR GMRS,462.725000,+,5.000000,TSQL,123.0,123.0,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
401,OlyComm 3,462.625000,+,5.000000,TSQL,91.5,91.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
402,Gold GMRS,462.600000,+,5.000000,TSQL,77.0,77.0,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
403,Peacock Hill,462.675000,+,5.000000,TSQL,173.8,173.8,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
404,Mercer Isl,462.700000,+,5.000000,TSQL,254.1,254.1,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
405,Shoreline,462.600000,+,5.000000,TSQL,162.2,162.2,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
406,So. Whidbey,462.600000,+,5.000000,TSQL,127.3,127.3,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
407,Pt. Angeles,462.575000,+,5.000000,TSQL,103.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
408,OlyComm 1,462.675000,+,5.000000,TSQL,100.0,100.0,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
409,OlyComm 2,462.675000,+,5.000000,TSQL,210.7,210.7,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
410,Cultus,462.550000,+,5.000000,TSQL,127.3,127.3,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
411,Lookout,462.550000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
412,Marysville T,462.700000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
413,Lake Tapps,462.575000,+,5.000000,TSQL,156.7,156.7,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
414,East Oly,462.600000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
415,Longview,462.675000,+,5.000000,TSQL,173.8,173.8,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
416,Moses Lake 6,462.600000,+,5.000000,TSQL,136.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
417,Selah 575,462.575000,+,5.000000,TSQL,69.3,69.3,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
418,Moses Lake 6,462.600000,+,5.000000,TSQL,136.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
